"","Current Residence State Code","Current Residence FIPS County Code","Residence 1 Year Ago State/U.S. Island Area/Foreign Region Code","Residence 1 Year Ago FIPS County Code","State of Current Residence","County of Current Residence","County of Current Residence_Population 1 Year and Over_Estimate","County of Current Residence_Population 1 Year and Over_MOE","County of Current Residence_Nonmovers_Estimate","County of Current Residence_Nonmovers_MOE","County of Current Residence_Movers within United States_Estimate","County of Current Residence_Movers within United States_MOE","County of Current Residence_Movers within Same County_Estimate","County of Current Residence_Movers within Same County_MOE","County of Current Residence_Movers from Different County, Same State_Estimate","County of Current Residence_Movers from Different County, Same State_MOE","County of Current Residence_Movers from Different State_Estimate","County of Current Residence_Movers from Different State_MOE","County of Current Residence_Movers from Abroad1_Estimate","County of Current Residence_Movers from Abroad1_MOE","State/U.S. Island Area/Foreign Region of Residence 1 Year Ago","County of Residence 1 Year Ago","County of Residence 1 Year Ago_Population 1 Year and Over_Estimate","County of Residence 1 Year Ago_Population 1 Year and Over_MOE","County of Residence 1 Year Ago_Nonmovers_Estimate","County of Residence 1 Year Ago_Nonmovers_MOE","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_Estimate","County of Residence 1 Year Ago_Movers within United States or Puerto Rico2_MOE","County of Residence 1 Year Ago_Movers within Same County_Estimate","County of Residence 1 Year Ago_Movers within Same County_MOE","County of Residence 1 Year Ago_Movers to Different County, Same State_Estimate","County of Residence 1 Year Ago_Movers to Different County, Same State_MOE","County of Residence 1 Year Ago_Movers to Different State_Estimate","County of Residence 1 Year Ago_Movers to Different State_MOE","County of Residence 1 Year Ago_Movers to Puerto Rico_Estimate","County of Residence 1 Year Ago_Movers to Puerto Rico_MOE","Movers in County-to-County Flow_Estimate","Movers in County-to-County Flow_MOE"
"621","016","015","032","003","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Nevada","Clark County",2163371,5708,1826969,7685,336388,7909,263861,7070,8213,1183,64314,3208,14,21,4,8
"622","016","015","036","063","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"New York","Niagara County",210495,1325,189453,1465,21042,1545,12020,1137,5967,774,3055,615,NA,NA,2,3
"623","016","015","038","035","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"North Dakota","Grand Forks County",67698,999,53918,927,13780,971,7296,785,1942,499,4542,640,NA,NA,28,33
"624","016","015","039","051","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Ohio","Fulton County",42090,580,38421,549,3669,573,1899,410,1208,370,562,199,NA,NA,27,36
"625","016","015","040","027","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Oklahoma","Cleveland County",271117,2556,223715,2332,47402,2390,27673,1901,12486,1225,7243,853,NA,NA,6,10
"626","016","015","041","039","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Oregon","Lane County",362875,2241,294963,2640,67912,2626,50452,2322,8702,911,8758,1028,NA,NA,9,17
"627","016","015","042","097","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Pennsylvania","Northumberland County",90223,771,81719,795,8504,875,4448,679,3281,385,775,324,NA,NA,3,4
"628","016","015","053","029","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Washington","Island County",83775,1401,70831,1202,12944,1185,5074,629,3138,495,4732,926,NA,NA,3,6
"629","016","015","053","053","Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Washington","Pierce County",863353,5382,723599,5232,139701,4737,85019,3913,25831,1708,28851,2457,53,82,2,6
"630","016","015","CAM",NA,"Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Central America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,18
"631","016","015","EUR",NA,"Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Europe","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,20
"632","016","015","NAM",NA,"Idaho","Boise County",7559,29,6844,172,663,165,193,100,341,121,129,64,52,39,"Northern America","-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,29
"633","016","017","002","220","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Alaska","Sitka City and Borough",8426,278,6623,278,1803,340,984,216,238,107,581,247,NA,NA,7,14
"634","016","017","004","013","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Arizona","Maricopa County",4294816,7863,3637569,12791,657176,11666,508750,10297,47928,2845,100498,4438,71,58,41,51
"635","016","017","004","019","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Arizona","Pima County",1004433,3405,830937,5139,173419,5085,128481,4393,15987,1432,28951,2208,77,101,1,2
"636","016","017","004","025","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Arizona","Yavapai County",224780,1956,196889,2477,27891,2064,16110,1808,6039,787,5742,862,NA,NA,8,15
"637","016","017","006","007","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","Butte County",221201,1964,181632,2502,39569,2429,25125,1848,10968,1320,3476,615,NA,NA,18,29
"638","016","017","006","013","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","Contra Costa County",1128403,4270,1001264,4600,127139,4770,70861,4147,36689,2096,19589,1818,NA,NA,8,13
"639","016","017","006","017","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","El Dorado County",185741,2150,162088,2111,23653,1967,11096,1426,7600,956,4957,856,NA,NA,39,67
"640","016","017","006","037","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","Los Angeles County",9992508,8259,8950027,12213,1042027,12780,717388,10582,180755,5598,143884,4931,454,239,283,287
"641","016","017","006","059","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","Orange County",3131572,6876,2745432,6760,386140,7615,255402,5906,75299,3229,55439,2706,NA,NA,85,158
"642","016","017","006","065","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","Riverside County",2382422,7560,2120021,8916,262273,7858,164401,5901,61729,3339,36143,2913,128,166,41,55
"643","016","017","006","071","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","San Bernardino County",2109202,6136,1876486,7274,232716,6359,144025,5623,53033,2732,35658,2213,NA,NA,12,21
"644","016","017","006","073","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","San Diego County",3274487,5768,2792207,9001,482271,9083,325445,7330,61910,3414,94916,3522,9,14,11,18
"645","016","017","006","079","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","San Luis Obispo County",272284,1835,230094,2528,42190,2367,27789,2125,9563,932,4838,789,NA,NA,28,44
"646","016","017","006","085","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","Santa Clara County",1904973,5169,1630204,5674,274733,6345,163787,4745,71846,3242,39100,3557,36,34,5,9
"647","016","017","006","097","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"California","Sonoma County",492984,2716,425885,3512,67099,3227,43971,3000,14134,1469,8994,1100,NA,NA,12,27
"648","016","017","008","031","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Colorado","Denver County",707069,5906,567350,4796,139709,4380,58132,2971,55288,2885,26289,2131,10,17,25,30
"649","016","017","008","037","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Colorado","Eagle County",53252,1249,45298,1287,7954,1163,3705,1002,1861,624,2388,527,NA,NA,97,144
"650","016","017","008","041","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Colorado","El Paso County",689774,3984,554323,4808,135337,3944,77796,3477,14923,1610,42618,2389,114,108,6,11
"651","016","017","008","045","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Colorado","Garfield County",59415,1032,50282,1045,9133,955,4650,760,3256,521,1227,319,NA,NA,2,5
"652","016","017","008","059","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Colorado","Jefferson County",569580,3970,485505,3511,84075,3367,35656,2046,32302,1969,16117,1905,NA,NA,25,38
"653","016","017","009","011","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Connecticut","New London County",262419,2018,229964,2162,32441,2059,17951,1514,5260,773,9230,1126,14,19,1,2
"654","016","017","012","101","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Florida","Pasco County",521803,3294,459360,3166,62230,3474,32866,2418,18807,1889,10557,996,213,298,8,13
"655","016","017","015","001","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Hawaii","Hawaii County",198906,1698,176268,1848,22598,1630,13291,1424,3105,520,6202,788,40,65,97,97
"656","016","017","015","009","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Hawaii","Maui County",161738,1273,144565,1654,17173,1766,10845,1283,1052,344,5276,884,NA,NA,20,30
"657","016","017","016","001","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Ada County",458218,3275,389580,3821,68572,3603,43163,2754,12916,1481,12493,1248,66,85,90,92
"658","016","017","016","005","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Bannock County",84822,1073,69561,1042,15261,943,8909,720,3630,573,2722,584,NA,NA,41,36
"659","016","017","016","009","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Benewah County",9260,295,8163,202,1097,304,369,146,460,221,268,126,NA,NA,5,8
"660","016","017","016","011","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Bingham County",45828,986,39270,997,6558,1026,3422,811,1676,486,1460,500,NA,NA,10,17
"661","016","017","016","013","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Blaine County",22631,641,20139,596,2492,607,1215,465,749,344,528,175,NA,NA,149,171
"662","016","017","016","015","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Boise County",7671,266,6844,172,827,255,193,100,125,68,509,220,NA,NA,4,9
"663","016","017","016","021","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Boundary County",11563,435,10534,419,1029,303,572,256,309,136,148,86,NA,NA,73,83
"664","016","017","016","035","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Clearwater County",8461,287,7473,274,988,338,419,224,290,129,279,157,NA,NA,3,7
"665","016","017","016","039","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Elmore County",26083,772,20866,751,5217,806,2703,630,885,311,1629,375,NA,NA,1,2
"666","016","017","016","043","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Fremont County",13165,558,11304,277,1861,551,552,227,819,335,490,283,NA,NA,1,2
"667","016","017","016","055","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Kootenai County",158022,1605,134887,1855,23135,1876,14589,1535,2612,458,5934,962,NA,NA,390,281
"668","016","017","016","057","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Latah County",38883,1149,29548,913,9335,1167,4938,730,1385,427,3012,899,NA,NA,43,41
"669","016","017","016","059","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Lemhi County",7564,308,6772,289,792,297,436,207,259,186,97,54,NA,NA,12,18
"670","016","017","016","065","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Madison County",38125,1350,26014,1113,12111,1244,5088,683,2025,547,4998,757,NA,NA,5,10
"671","016","017","016","079","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Idaho","Shoshone County",12096,510,10257,342,1839,447,1074,271,511,295,254,143,NA,NA,38,60
"672","016","017","020","067","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Kansas","Grant County",7593,367,6738,342,855,281,222,162,388,168,245,174,NA,NA,4,7
"673","016","017","023","015","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Maine","Lincoln County",33983,451,30714,411,3269,467,1584,280,884,224,801,244,NA,NA,2,4
"674","016","017","024","031","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Maryland","Montgomery County",1029231,3774,891772,5151,137398,5386,77443,4553,22294,2038,37661,2185,61,77,17,27
"675","016","017","025","025","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Massachusetts","Suffolk County",785774,4273,641884,4363,143063,4302,70746,3419,41851,2616,30466,1856,827,346,1,3
"676","016","017","027","035","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Minnesota","Crow Wing County",64059,699,56585,768,7474,852,3987,578,2633,439,854,374,NA,NA,7,9
"677","016","017","027","053","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Minnesota","Hennepin County",1234879,4985,1032007,4745,202872,4980,122890,3978,47984,2956,31998,1766,NA,NA,2,4
"678","016","017","027","137","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Minnesota","St. Louis County",196005,1844,165854,1715,30151,2159,19088,1415,5398,586,5665,1218,NA,NA,43,69
"679","016","017","030","031","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Montana","Gallatin County",106919,1837,87567,1673,19352,1611,11233,1181,3467,538,4652,805,NA,NA,3,5
"680","016","017","030","053","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Montana","Lincoln County",19703,582,17718,514,1985,466,578,251,605,209,802,347,NA,NA,4,9
"681","016","017","030","089","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Montana","Sanders County",11403,464,10076,386,1327,323,549,151,339,131,439,248,NA,NA,5,8
"682","016","017","031","153","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Nebraska","Sarpy County",180011,1848,154963,1682,25048,1534,10841,1123,7862,854,6345,927,NA,NA,8,12
"683","016","017","032","005","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Nevada","Douglas County",47976,881,41946,769,6030,885,2467,563,1667,463,1896,453,NA,NA,5,12
"684","016","017","032","019","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Nevada","Lyon County",53819,1146,48131,1055,5688,857,2078,640,2176,468,1434,377,NA,NA,41,48
"685","016","017","035","001","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"New Mexico","Bernalillo County",674596,3148,575026,3745,99570,3426,65001,2886,13068,1353,21501,1641,NA,NA,8,13
"686","016","017","035","035","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"New Mexico","Otero County",64273,1285,53478,1177,10795,1257,4600,797,2029,574,4166,784,NA,NA,41,44
"687","016","017","036","065","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"New York","Oneida County",224694,1361,200274,1661,24420,1688,16007,1595,5509,715,2904,608,NA,NA,9,14
"688","016","017","037","119","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"North Carolina","Mecklenburg County",1074945,5063,899390,5847,175291,6104,103721,4733,34729,2255,36841,2756,264,262,21,33
"689","016","017","041","019","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Oregon","Douglas County",106806,1295,91623,1348,15183,1356,10429,1117,2680,495,2074,465,NA,NA,29,37
"690","016","017","041","039","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Oregon","Lane County",362875,2241,294963,2640,67912,2626,50452,2322,8702,911,8758,1028,NA,NA,13,22
"691","016","017","041","051","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Oregon","Multnomah County",796769,3689,662035,4008,134694,3727,77980,3175,26349,1821,30365,2030,40,41,14,18
"692","016","017","042","011","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Pennsylvania","Berks County",412520,2277,361777,2731,50670,2979,33990,2108,10806,1074,5874,1322,73,62,40,59
"693","016","017","042","017","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Pennsylvania","Bucks County",624384,2520,567893,2841,56491,2716,26692,2009,18166,1385,11633,1119,NA,NA,34,51
"694","016","017","042","091","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Pennsylvania","Montgomery County",817525,4242,726347,3520,91128,4295,45292,2696,29624,2775,16212,1242,50,60,1,2
"695","016","017","048","007","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Texas","Aransas County",23641,808,20320,896,3321,797,1468,599,1537,419,316,115,NA,NA,13,21
"696","016","017","048","029","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Texas","Bexar County",1936836,6686,1639453,7254,297256,7597,209319,6129,48681,2914,39256,2838,127,131,21,36
"697","016","017","048","085","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Texas","Collin County",978801,5291,839380,6003,139325,6281,71703,4857,46208,2912,21414,1713,96,113,22,36
"698","016","017","048","453","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Texas","Travis County",1222183,5676,998886,7114,223219,6066,138212,5077,55368,3910,29639,2036,78,90,22,24
"699","016","017","049","035","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Utah","Salt Lake County",1123000,4539,950666,4875,172334,5030,113870,4078,26950,1964,31514,2759,NA,NA,23,29
"700","016","017","049","057","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Utah","Weber County",249795,2152,214934,2303,34861,2359,19688,1884,9590,1324,5583,915,NA,NA,27,44
"701","016","017","051","059","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Virginia","Fairfax County",1134045,5207,973366,4165,160596,6251,74372,3966,40403,2642,45821,2938,83,74,16,29
"702","016","017","053","033","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","King County",2174996,6346,1796628,7198,378261,7386,251155,6382,66523,2819,60583,2821,107,143,7,11
"703","016","017","053","035","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","Kitsap County",263085,2978,221962,1971,41090,2750,21324,1528,10563,1844,9203,1339,33,53,23,30
"704","016","017","053","037","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","Kittitas County",42065,1027,34565,871,7500,886,4247,728,2032,533,1221,425,NA,NA,26,41
"705","016","017","053","051","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","Pend Oreille County",13249,512,11951,286,1298,396,337,112,579,302,382,198,NA,NA,228,161
"706","016","017","053","061","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","Snohomish County",793867,3906,685271,3710,108596,3988,64881,2851,26013,1734,17702,1672,NA,NA,13,20
"707","016","017","053","063","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","Spokane County",494843,3004,411084,3032,83759,2851,59720,2513,10135,969,13904,1569,NA,NA,316,175
"708","016","017","053","065","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","Stevens County",45027,781,39948,632,5079,653,2228,412,1887,446,964,334,NA,NA,12,42
"709","016","017","053","071","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"Washington","Walla Walla County",58925,1065,48610,1276,10315,1225,5289,953,3442,608,1584,436,NA,NA,4,8
"710","016","017","054","107","Idaho","Bonner County",44391,106,38271,883,6026,896,3092,613,865,354,2069,486,94,99,"West Virginia","Wood County",84315,702,74323,877,9992,977,6196,753,1644,346,2152,424,NA,NA,43,78
